num_1,ENTRY,tycod,Location,latitude,longitude,X,Y
F140083452,6/10/14 6:03,69D10,1707 BENNING RD NE,38.89875529,-76.97852613,401862.76,136767.35
F140083669,6/10/14 14:52,55A01,3523 12TH ST NE,38.933238,-76.99077477,400799.86,140595.04
F140083707,6/10/14 16:21,69D10,1521 F ST NE,38.89613558,-76.9829663,401477.65,136476.46
F140083739,6/10/14 17:06,69D05,3426 PENNSYLVANIA AVE SE,38.86726776,-76.95462165,403938.1,133272.75
F140083830,6/10/14 19:56,67B03,NORTH CAPITOL ST NW / M ST NW,38.9056473,-77.00919147,399202.76,137532.24
F140083842,6/10/14 20:13,69D04S,3546 A ST SE,38.88898173,-76.95409042,403982.99,135683.19
F140083864,6/10/14 20:56,69D05,601 FARRAGUT PL NE,38.95109404,-76.99783727,400187.47,142577.18
F140083868,6/10/14 21:07,69D04,1307 CONGRESS ST SE,38.84181938,-76.98629161,401190.09,130446.91
F140083966,6/11/14 1:31,67B01,DUPONT CIR NW / 19TH ST NW,38.90903521,-77.0435893,396219.375,137909.188
F140084023,6/11/14 5:51,69D04,1816 IRVING ST NE,38.9294424,-76.97823087,401887.56,140173.88
F140084193,6/11/14 13:01,69D04,606 EMMANUEL CT NW,38.90643784,-77.02016233,398251.2,137620.15
F140084232,6/11/14 14:30,71B01,4TH ST NE / RHODE ISLAND AVE NE,38.9197547,-77.0005695,399950.614,139098.238
F140084498,6/11/14 23:41,69D02,2112 NEW HAMPSHIRE AVE NW,38.91900924,-77.03537285,396932.44,139016.08
F140084538,6/12/14 4:16,69D00S,1200 DELAWARE AVE SW,38.87593199,-77.01325803,398849.56,134233.65
F140084568,6/12/14 7:00,69C01,2501 CALVERT ST NW,38.92359223,-77.05454675,395269.97,139525.65
F140084714,6/12/14 12:33,71B01,1900 GALLAUDET ST NE,38.91355725,-76.9861993,401196.9,138410.36
F140084966,6/12/14 20:53,69D10,1911 18TH ST SE,38.86669901,-76.97930976,401795.59,133208.84
F140085032,6/12/14 23:20,71B01,300 15TH ST NW,38.89548135,-77.03364547,397081.277,136404.236
F140085064,6/13/14 1:23,69D03,4213 7TH ST SE,38.82806243,-76.99717384,400245.4,128919.71
F140085092,6/13/14 3:12,71B01,218 51ST ST NE,38.89265689,-76.92937218,406127.16,136092.53
F140085179,6/13/14 8:47,69D05,4229 EDSON PL NE,38.89662645,-76.94147263,405077.13,136532.44
F140085363,6/13/14 15:13,67B01,419 19TH ST NE,38.89533192,-76.97702975,401992.66,136387.36
F140085447,6/13/14 18:24,67D03,1150 17TH ST NW,38.90533359,-77.03876299,396637.8,137498.09
F140085533,6/13/14 21:27,69D05,1116 ORREN ST NE,38.90199254,-76.98639533,401180.09,137126.58
F140085564,6/13/14 22:35,67O01,1223 FRANKLIN ST NE,38.92523337,-76.9894835,400911.92,139706.47
F140085634,6/14/14 1:47,67B03U,MISSISSIPPI AVE SE / 10TH PL SE,38.83916049,-76.99153286,400735.1,130151.7
F140085687,6/14/14 4:13,69D01,2629 BOWEN RD SE,38.85920416,-76.98999592,400868.29,132376.7
F140085717,6/14/14 6:42,69C02,6 BROWNS CT SE,38.88822664,-76.99758237,400209.75,135598.37
F140085742,6/14/14 8:45,69D04,300 TAYLOR ST NE,38.9412486,-77.00265418,399769.9,141484.25
F140085904,6/14/14 16:05,69D05,11 S ST NW,38.91429293,-77.00959765,399167.63,138491.98
F140085916,6/14/14 16:44,67B03,3100 CONNECTICUT AVE NW,38.93076379,-77.05654482,395097.2,140321.86
F140085962,6/14/14 17:56,69D04,320 ANACOSTIA RD SE,38.88522746,-76.95448472,403948.99,135266.42
F140086127,6/14/14 23:42,67B01,19TH ST NE / C ST NE,38.89330143,-76.97725943,401972.791,136161.955
F140086174,6/15/14 1:33,69D04,3586 HAYES ST NE,38.9064855,-76.95224866,404141.76,137626.33
F140086241,6/15/14 5:01,69D04S,125 VICTOR ST NE,38.9432726,-77.00487155,399577.68,141708.94
F140086257,6/15/14 6:05,52C03S,1050 NEW JERSEY AVE NW,38.90329314,-77.01456471,398736.66,137270.97
F140086260,6/15/14 6:14,69D04,2351 PITTS PL SE,38.85934027,-76.98635507,401184.29,132391.85
F140086267,6/15/14 6:50,67D02U,15TH ST NE / MARYLAND AVE NE,38.90013073,-76.98344243,401436.266,136919.946
F140086374,6/15/14 12:38,67B01U,712 BRANDYWINE ST SE,38.83029936,-76.99551151,400389.73,129168.03
F140086415,6/15/14 13:52,69D05,1251 4TH ST SW,38.8751006,-77.01802242,398436.12,134141.43
F140086455,6/15/14 15:15,69D04,5421 C ST SE,38.88410854,-76.9229165,406688.01,135144.05
F140086472,6/15/14 16:10,69D05,3604 18TH ST NE,38.93432566,-76.97995368,401738.06,140715.93
F140086512,6/15/14 18:02,67A02,21ST ST NE / E ST NE,38.89611361,-76.97460052,402203.37,136474.19
F140086514,6/15/14 18:07,52C04S,166 MISSISSIPPI AVE SE,38.83466831,-77.00374359,399674.97,129653.01
F140086616,6/15/14 21:42,67D03,2235 SAVANNAH TER SE,38.84923406,-76.9728854,402353.7,131270.25
F140086741,6/16/14 4:57,69D10,901 RHODE ISLAND AVE NW,38.91174918,-77.02431754,397890.95,138209.84
F140086834,6/16/14 9:24,67B03,16TH ST NW / L ST NW,38.90373898,-77.03653852,396830.674,137320.995
F140086850,6/16/14 10:06,69D04,1824 L ST NE,38.90387372,-76.97744838,401956.11,137335.56
F140086990,6/16/14 14:54,67D02,I ST NW / NEW JERSEY AVE NW,38.90131895,-77.01330902,398845.546,137051.802
F140087025,6/16/14 15:43,69D05,1301 PENNSYLVANIA AVE SE,38.88110782,-76.9881154,401031.19,134808.19
F140087062,6/16/14 16:47,64D02S,1300 MAINE AVE SW,38.88212388,-77.02959894,397431.83,134921.33
F140087089,6/16/14 17:19,71B01,18TH ST NE / K ST NE,38.90250998,-76.97807469,401901.82,137184.16
F140087091,6/16/14 17:24,69D10,4620 NEW HAMPSHIRE AVE NW,38.94703707,-77.01666843,398555.07,142126.95
F140087101,6/16/14 17:36,71B01,25 PEABODY ST NW,38.96298476,-77.01069055,399073.48,143897.21
F140087165,6/16/14 19:48,67B01,806 RHODE ISLAND AVE NW,38.91149973,-77.02350321,397961.57,138182.13
F140087174,6/16/14 20:05,67B01,7TH ST NW / RHODE ISLAND AVE NW,38.91231274,-77.02191862,398099.023,138272.347
F140087339,6/17/14 5:57,69D03,1704 U ST NW,38.91684693,-77.03889136,396627.21,138776.17
F140087459,6/17/14 11:06,71C02,3800 RESERVOIR RD NW,38.91180275,-77.07606849,393402.619,138218.254
F140087460,6/17/14 11:07,67A01,4865 MACARTHUR BLVD NW,38.91743359,-77.09595983,391678.11,138844.95
F140087464,6/17/14 11:17,69C02,5072 G ST SE,38.88084594,-76.93092086,405993.8,134781.32
F140087577,6/17/14 14:22,71B01,0 KENILWORTH AVE NE,38.90234191,-76.94363695,404888.988,137166.784
F140087685,6/17/14 18:07,67A02,2315 SKYLAND PL SE,38.86137646,-76.97078126,402535.92,132618.2
F140087837,6/17/14 22:49,52C03S,1050 NEW JERSEY AVE NW,38.90329314,-77.01456471,398736.66,137270.97
F140087921,6/18/14 5:40,67B03V,5000 GLOVER RD NW,38.9564941,-77.04998746,395667.33,143177.82
F140088037,6/18/14 11:10,69D03,1025 31ST ST NW,38.90334643,-77.06096016,394712.33,137278.55
F140088062,6/18/14 12:15,67D02U,12TH ST SE / M ST SE,38.87648951,-76.99026893,400844.39,134295.5
F140088092,6/18/14 13:24,71B01,FLORIDA AVE NE / NEW YORK AVE NE,38.90889707,-77.0045928,399601.653,137892.961
F140088160,6/18/14 15:21,69C01,525 EDGEWOOD ST NE,38.92351847,-76.99838426,400140.11,139516.05
F140088199,6/18/14 16:34,67B01,19TH ST NE / GALES ST NE,38.89761316,-76.97684376,402008.73,136640.6
F140088586,6/19/14 10:36,69C02,4700 SHEPHERD PKWY SW,38.81811468,-77.0158088,398627.11,127815.56
F140088708,6/19/14 15:06,67B03V,25 E ST NW,38.89631131,-77.01030775,399105.82,136495.88
F140088725,6/19/14 15:44,67D02,2323 PENNSYLVANIA AVE SE,38.87412554,-76.97274561,402365.01,134033.39
F140088874,6/19/14 21:11,69D02,4660 MARTIN LUTHER KING JR AVE SW,38.82248,-77.0102857,399106.81,128300.07
F140088894,6/19/14 21:47,67B03U,4500 C ST SE,38.88654709,-76.93951578,405247.624,135413.663
F140089221,6/20/14 13:32,67A02,17TH ST NW / P ST NW,38.90964373,-77.03848943,396661.73,137976.54
F140089281,6/20/14 15:29,67B01,WESTERN AVE NW / MILITARY RD NW,38.96111865,-77.08529754,392607.303,143693.454
F140089320,6/20/14 16:39,69D02,2111 I ST NE,38.90300996,-76.97301933,402340.31,137239.78
F140089353,6/20/14 17:36,67B01,1500 K ST NW,38.90218918,-77.03493576,396969.63,137148.9
F140089386,6/20/14 18:49,69D05S,1920 SAVANNAH TER SE,38.84810941,-76.97649856,402040.09,131145.32
F140089467,6/20/14 21:57,71B01,0 I395  NB,38.87897904,-77.03487542,396973.88,134572.39
F140089491,6/20/14 22:50,69D02,3322 14TH ST NW,38.93089002,-77.03297246,397141.08,140334.87
F140089725,6/21/14 9:52,71B01,3000 ELLICOTT ST NW,38.9531256,-77.06124696,394691.16,142804.48
F140089877,6/21/14 16:19,FOOD,611 EDGEWOOD ST NE,38.92311435,-76.99787687,400184.11,139471.19
F140089908,6/21/14 17:19,69D05,1231 JEFFERSON ST NW,38.95535037,-77.0290638,397480.85,143050.07
F140089919,6/21/14 17:43,67O01U,HAWAII AVE NE / FORT TOTTEN DR NE,38.94446562,-77.00366642,399682.16,141841.37
F140089965,6/21/14 19:39,67B01,300 M ST NE,38.90564589,-77.00199855,399826.653,137532.046
F140090001,6/21/14 20:55,71B01,12TH ST SW / MARYLAND AVE SW,38.88448516,-77.02812256,397560.01,135183.41
F140090055,6/21/14 22:47,67A02,60TH ST NE / EADS ST NE,38.89581756,-76.91503309,407370.79,136444.45
F140090313,6/22/14 11:45,69D04,55 M ST NW,38.90588341,-77.01126525,399022.89,137558.47
F140090387,6/22/14 14:56,FOOD,336 V ST NW,38.91829272,-77.01737952,398492.82,138936.09
F140090436,6/22/14 16:56,67D02U,114 GALVESTON ST SW,38.82195818,-77.00865847,399248.11,128242.13
F140090439,6/22/14 17:08,67B01,BILTMORE ST NW / COLUMBIA RD NW,38.92229253,-77.04317361,396256.125,139380.844
F140090534,6/22/14 20:46,67B01,4TH ST SW / O ST SW,38.87342196,-77.01755471,398476.67,133955.08
F140090600,6/22/14 23:03,67D02U,706 46TH ST SE,38.879945,-76.9358037,405570.2,134681
F140090618,6/22/14 23:39,69D04,1416 CHAPIN ST NW,38.92140815,-77.03292114,397145.15,139282.3
F140090733,6/23/14 7:30,71B01,334 ANACOSTIA RD SE,38.88473029,-76.95494652,403908.95,135211.21
F140090769,6/23/14 8:58,71B01,1636 BLADENSBURG RD NE,38.91250394,-76.97674853,402016.57,138293.6
F140090790,6/23/14 9:35,67B03,18TH ST NE / BENNING RD NE,38.89908567,-76.9775234,401949.733,136804.046
F140090874,6/23/14 12:39,71B01,2804 N ST SE,38.87477708,-76.96702156,402861.69,134105.88
F140091042,6/23/14 17:57,67B01U,1739 11TH ST NW,38.91371283,-77.02675171,397679.9,138427.88
F140091144,6/23/14 21:28,69D03,1706 17TH ST SE,38.86916896,-76.98051507,401690.93,133483
F140091219,6/24/14 1:25,67B01,4287 6TH ST SE,38.82629589,-76.99877019,400106.79,128723.61
F140091223,6/24/14 1:58,71B01,8TH ST SE / CONDON TER SE,38.83438556,-76.99581001,400363.791,129621.624
F140091326,6/24/14 9:29,67A00,2613 MARTIN LUTHER KING JR AVE SE,38.85905346,-76.99632394,400319.06,132359.93
F140091548,6/24/14 17:31,71B01,2801 JASPER ST SE,38.85110011,-76.96772936,402801.2,131477.54
F140091631,6/24/14 20:24,67D02U,53RD ST SE / C ST SE,38.88470644,-76.92614582,406407.77,135210.19
F140091763,6/25/14 3:51,67B01,2308 HARTFORD ST SE,38.85511095,-76.97197486,402432.54,131922.65
F140091775,6/25/14 5:35,67B03U,ASTOR PL SE / 47TH ST SE,38.8877087,-76.93250674,405855.635,135543.037
F140091919,6/25/14 12:15,69D05,4357 G ST SE,38.88007018,-76.94050221,405162.51,134694.62
F140091993,6/25/14 14:14,71A01,2200 ADAMS PL NE,38.91927732,-76.97552446,402122.53,139045.53
F140092047,6/25/14 16:03,67D02R,CAPITOL AVE NE / KENDALL ST NE,38.91108603,-76.98579138,401232.32,138136.04
F140092143,6/25/14 20:00,67D03R,4244 4TH ST SE,38.82632419,-76.99989855,400008.81,128726.75
F140092145,6/25/14 20:01,67B01U,4200 6TH ST SE,38.82918817,-76.9984975,400130.463,129044.672
F140092162,6/25/14 20:30,67D02S,2650 DOUGLASS PL SE,38.85662304,-76.98969085,400894.8,132090.18
F140092218,6/25/14 22:16,69D05,1247 INDEPENDENCE AVE SE,38.88739878,-76.98862589,400986.81,135506.53
F140092254,6/25/14 23:49,69D04,1150 12TH ST NW,38.9051985,-77.02829951,397545.37,137482.76
F140092262,6/26/14 0:13,69D03H,750 15TH ST NW,38.90001882,-77.03391976,397057.67,136907.94
F140092590,6/26/14 16:24,67B03U,414 18TH ST NE,38.89527206,-76.97919289,401805.01,136380.67
F140092681,6/26/14 19:25,69D04,3210 8TH ST SE,38.8430055,-76.99499812,400434.23,130578.5
F140092689,6/26/14 19:47,69D05,4509 RIVER RD NW,38.9552314,-77.0890836,392278.53,143040.23
F140092711,6/26/14 20:32,69D03,4420 GEORGIA AVE NW,38.94478469,-77.02663221,397691.27,141877.12
F140092792,6/27/14 0:40,67O01,2029 ALABAMA AVE SE,38.85075414,-76.97504467,402166.217,131438.936
F140092797,6/27/14 0:54,67B01,2600 MARTIN LUTHER KING JR AVE SE,38.85928565,-76.99520023,400416.589,132385.71
F140092799,6/27/14 1:00,71B01,1234 W ST NE,38.91942877,-76.988517,400995.81,139062.12
F140092805,6/27/14 1:13,67B01,2705 MARTIN LUTHER KING JR AVE SE,38.84829882,-76.99618591,400331.09,131166.09
F140092927,6/27/14 8:49,67B01U,0 BRENTWOOD PKWY NE,38.91048375,-76.99452954,400474.46,138069.1
F140093073,6/27/14 14:08,69D03H,1350 GOOD HOPE RD SE,38.86707144,-76.98540076,401266.98,133250.08
F140093158,6/27/14 17:03,52C03,1117 NEW HAMPSHIRE AVE NW,38.90423164,-77.04810079,395827.8,137376.15
F140093173,6/27/14 17:26,67D02,K ST NW / CONNECTICUT AVE NW,38.90252308,-77.03944583,396578.438,137186.125
F140093201,6/27/14 18:28,67D02U,11TH ST NW / W ST NW,38.9191832,-77.02703487,397655.522,139035.144
F140093218,6/27/14 19:10,67B01,BARNES ST NE / ALBERT IRVIN CASSELL PL NE,38.90169055,-76.94992692,404343.43,137094.16
F140093239,6/27/14 20:02,67O01S,2031 NAYLOR RD SE,38.87178115,-76.97552822,402123.618,133773.076
F140093243,6/27/14 20:12,67B01,3000 30TH ST SE,38.85328436,-76.96543876,402999.94,131720.08
F140093306,6/27/14 22:02,69D04,2600 POMEROY RD SE,38.85546618,-76.99084582,400794.566,131961.749
F140093400,6/28/14 0:48,67B01,2700 MARTIN LUTHER KING JR AVE SE,38.85068429,-76.99472859,400457.58,131430.9
F140093401,6/28/14 0:46,69D05,1342 DEXTER TER SE,38.86090168,-76.990443,400829.467,132565.133
F140093419,6/28/14 1:22,69D04,724 31ST ST SE,38.87920805,-76.96286561,403222.12,134597.89
F140093428,6/28/14 1:50,67B03U,16TH ST NW / FORT STEVENS DR NW,38.96482653,-77.03638442,396846.743,144102.238
F140093527,6/28/14 6:27,69D05,412 M ST NE,38.90580918,-76.99999828,400000.15,137550.17
F140093541,6/28/14 7:02,71B01,0 ANACOSTIA FWY NB,38.87519141,-76.97451984,402211.017,134151.665
F140093650,6/28/14 11:58,67B03,0 I695  WB,38.87198823,-76.98925993,400932.002,133795.834
F140093650,6/28/14 11:58,67B03,0 I695  WB,38.87198823,-76.98925993,400932.002,133795.834
F140093680,6/28/14 13:12,67A00,4210 EAST CAPITOL ST NE,38.89065778,-76.94166173,405061.15,135869.86
F140093688,6/28/14 13:25,71B01,MINNESOTA AVE NE / BENNING RD NE,38.89513303,-76.94916035,404410.329,136366.259
F140093865,6/28/14 19:47,69D05,620 MISSISSIPPI AVE SE,38.8388769,-76.99693833,400265.81,130120.19
F140093892,6/28/14 20:49,67D03,1300 CANAL ST SW,38.87458086,-77.01265925,398901.497,134083.657
F140093910,6/28/14 21:31,69D02,1824 KENDALL ST NE,38.91183083,-76.98646505,401173.88,138218.71
F140093929,6/28/14 22:05,67B03U,2400 EAST CAPITOL ST SE,38.88979029,-76.97189542,402438.25,135772.32
F140094076,6/29/14 4:41,71B01,370 TAYLOR ST NE,38.94254658,-77.00379978,399670.59,141628.34
F140094106,6/29/14 7:52,69D01,4713 3RD PL NW,38.94793858,-77.01632764,398584.63,142227.02
F140094196,6/29/14 12:05,67D03,3303 VAN NESS ST NW,38.94315725,-77.06492646,394371.437,141698.125
F140094198,6/29/14 12:08,69D04,1239 VERMONT AVE NW,38.90701659,-77.03070744,397336.58,137684.65
F140094204,6/29/14 12:24,69D03,4303 CONNECTICUT AVE NW,38.94449896,-77.06317023,394523.79,141846.96
F140094227,6/29/14 13:17,71B01,20TH ST NW / K ST NW,38.90239977,-77.04489878,396105.438,137172.656
F140094297,6/29/14 16:04,67B01S,1325 5TH ST NE,38.90902098,-76.99707494,400253.7,137906.71
F140094343,6/29/14 17:35,67B01,1424 CEDAR ST SE,38.86235186,-76.98555532,401253.65,132726.17
F140094357,6/29/14 18:06,69D04,4825 NORTH CAPITOL ST NE,38.94962508,-77.00797407,399308.78,142414.14
F140094359,6/29/14 18:11,71B01,15TH ST SE / C ST SE,38.8853523,-76.98365535,401418.09,135279.42
F140094387,6/29/14 19:25,67B01,2613 WADE RD SE,38.85972757,-76.99676806,400280.51,132434.76
F140094402,6/29/14 20:03,67D02,1900 ANACOSTIA DR SE,38.87799827,-76.96991252,402610.71,134463.37
F140094405,6/29/14 20:10,71B01,2103 ALABAMA AVE SE,38.85051228,-76.97498931,402171.03,131412.09
F140094432,6/29/14 21:00,67B01,212 DIVISION AVE NE,38.89243553,-76.92801187,406245.19,136068.05
F140094447,6/29/14 21:49,52C03G,1805-1825 7TH ST NW,38.91415582,-77.02191594,398099.304,138476.944
F140094489,6/29/14 23:58,69D03,6035 DIX ST NE,38.89424687,-76.91405572,407455.74,136270.17
F140094505,6/30/14 0:59,67A00U,4660 HILLSIDE RD SE,38.8767053,-76.9316531,405930.61,134321.63
F140094522,6/30/14 1:33,67B01U,2112 I ST NE,38.90369147,-76.97273892,402364.61,137315.44
F140094667,6/30/14 10:45,67D02,10TH PL SE / MISSISSIPPI AVE SE,38.83916049,-76.99153286,400735.1,130151.7
F140094709,6/30/14 11:43,67B01,BENNING RD NE / EAST CAPITOL ST,38.8897716,-76.93754294,405418.543,135771.724
F140094734,6/30/14 12:47,71B01,5207 NANNIE HELEN BURROUGHS AVE NE,38.89798983,-76.92530886,406479.18,136684.81
F140094805,6/30/14 15:01,71B01,920 11TH ST NE,38.90183945,-76.99176925,400713.95,137109.53
F140094822,6/30/14 15:23,67B01,1201 BRENTWOOD RD NE,38.92020749,-76.9899342,400872.9,139148.55
F140094840,6/30/14 15:46,69D05,3208 BROTHERS PL SE,38.8435117,-77.00106887,399907.21,130634.68
F140094843,6/30/14 15:53,67B01,5004 KIMI GRAY CT SE,38.88152666,-76.9297958,406091.36,134856.96
F140094862,6/30/14 16:26,67D02,15TH ST NW / MASSACHUSETTS AVE NW,38.90655831,-77.03456787,397001.725,137633.897
F140094870,6/30/14 16:33,69D05,4027 CLAY PL NE,38.89249859,-76.94606757,404678.8,136073.97
F140095056,6/30/14 22:49,67B01U,4692 MARTIN LUTHER KING JR AVE SW,38.82062818,-77.01067972,399072.57,128094.51
F140095060,6/30/14 23:00,71C01,1100 SUMMIT ST NE,38.90437213,-76.976214,402063.164,137390.915
F140095102,7/1/14 1:16,69D04,1200 IRVING ST NW,38.92842531,-77.02793126,397578.1,140061.12
F140095105,7/1/14 1:27,67B01,18TH ST SE / ALABAMA AVE SE,38.8474514,-76.97916524,401808.62,131072.22
F140095111,7/1/14 1:33,67B03S,2027 ALABAMA AVE SE,38.85041454,-76.97538553,402136.64,131401.23
F140095118,7/1/14 1:55,67B01,1901 ALABAMA AVE SE,38.8494743,-76.97701029,401995.63,131296.82
F140095233,7/1/14 10:27,69D05,3917 BENTON ST NW,38.92087631,-77.07777826,393255.19,139225.62
F140095283,7/1/14 11:56,69D04,3340 6TH ST SE,38.84147721,-76.99744112,400222.15,130408.84
F140095294,7/1/14 12:08,71B01,2304 GOOD HOPE RD SE,38.86474822,-76.97506049,402164.42,132992.38
F140095444,7/1/14 16:08,69D04,AINGER PL SE / LANGSTON PL SE,38.85690619,-76.97175053,402451.95,132121.94
F140095454,7/1/14 16:37,67A01R,5400 GALENA PL NW,38.92792571,-77.10673086,390745.38,140010.7
F140095653,7/1/14 23:12,52C03G,1609 17TH ST NW,38.91159691,-77.0382193,396685.25,138193.35
F140095702,7/2/14 1:47,67B01V,ALABAMA AVE SE / G ST SE,38.88019773,-76.93925694,405270.55,134708.85
F140095846,7/2/14 9:42,69D05,4454 DOUGLAS ST NE,38.91061459,-76.9386241,405323.19,138085.4
F140095849,7/2/14 9:49,69D04,1334 LEVIS ST NE,38.9047355,-76.98367535,401415.97,137431.11
F140095852,7/2/14 9:54,69D05,1375 MOUNT OLIVET RD NE,38.90807362,-76.98113603,401636.15,137801.71
F140095984,7/2/14 13:42,69D05,1939 TULIP ST NW,38.99267224,-77.04195096,396365.74,147193.59
F140095990,7/2/14 13:37,67B01U,3209 CLEVELAND AVE NW,38.92846566,-77.06409503,394442.37,140067.18
F140096076,7/2/14 16:11,67D02U,2 FORRESTER ST SW,38.82498819,-77.00715829,399378.41,128578.47
F140096123,7/2/14 17:16,FRO,2804 ERIE ST SE,38.85752657,-76.96686431,402876.03,132190.95
F140096276,7/2/14 22:03,67D02U,YUMA ST SE / 8TH ST SE,38.83198976,-76.99463679,400465.67,129355.68
F140096285,7/2/14 22:20,69D03,1851 ADAMS ST NE,38.91989746,-76.97779398,401925.7,139114.32
F140096415,7/3/14 6:52,69D01,1731 BUNKER HILL RD NE,38.94136808,-76.98103886,401643.81,141497.68
F140096420,7/3/14 7:03,71B01,MILITARY RD NW / 16TH ST NW,38.96258393,-77.03638785,396846.347,143853.289
F140096436,7/3/14 8:04,52C03,1050 NEW JERSEY AVE NW,38.90329314,-77.01456471,398736.66,137270.97
F140096466,7/3/14 9:30,67A02,MACARTHUR BLVD NW / EDMUNDS PL NW,38.9262914,-77.10285368,391081.365,139828.892
F140096584,7/3/14 13:26,69D04,4211 2ND ST NW,38.94270134,-77.01354648,398825.63,141645.6
F140096641,7/3/14 15:37,67D02,FORRESTER ST SE / 1ST ST SE,38.82511035,-77.00543768,399527.82,128592.02
F140096681,7/3/14 16:38,67B01U,2100 YORKTOWN RD NW,38.98816212,-77.04576286,396035.26,146693.08
F140096690,7/3/14 16:44,67D03U,2300 49TH ST NW,38.92153919,-77.09676845,391608.468,139300.779
F140096838,7/3/14 20:20,69D04,420 W ST NW,38.91915321,-77.01849712,398395.92,139031.63
F140096907,7/3/14 22:10,69D05,1802 37TH ST NW,38.9146774,-77.07304731,393664.9,138537.15
F140097081,7/4/14 10:04,69C01,2145 CALIFORNIA ST NW,38.91655354,-77.0484925,395794.55,138744
F140097096,7/4/14 10:40,69D04,2900 14TH ST NW,38.92705705,-77.03274396,397160.74,139909.37
F140097153,7/4/14 13:07,52B01S,3220 BROTHERS PL SE,38.84341008,-77.00158941,399862.02,130623.4
F140097320,7/4/14 18:34,69D05,167 UHLAND TER NE,38.91739869,-77.00414195,399640.8,138836.71
F140097357,7/4/14 19:56,67D02U,STANTON RD SE / SHERIDAN RD SE,38.8584149,-76.99327539,400583.66,132289.06
F140097360,7/4/14 20:05,67A02,2ND ST NW / INGRAHAM ST NW,38.95448957,-77.01356799,398823.96,142954.2
F140097388,7/4/14 20:49,69D04,1845 HARVARD ST NW,38.9283929,-77.04323549,396251.08,140058.04
F140097417,7/4/14 21:24,67B02V,1173 1ST TER NW,38.90505142,-77.01101747,399044.37,137466.11
F140097439,7/4/14 21:44,67A02,3092 STANTON RD SE,38.85181244,-76.98105493,401644.48,131556.29
F140097455,7/4/14 21:56,67B01R,200 37TH ST SE,38.88774669,-76.95143696,404213.27,135546.21
F140097463,7/4/14 22:01,67D02U,RIDGE RD SE / BURNS ST SE,38.87490012,-76.93881397,405309.38,134120.8
F140097468,7/4/14 22:06,67B01,5818 EASTERN AVE NE,38.95964731,-76.99504001,400429.89,143526.68
F140097482,7/4/14 22:13,67D02S,501 RIGGS RD NE,38.9599718,-76.99988256,400010.18,143562.69
F140097484,7/4/14 22:17,67B01,5100 SOUTHERN AVE SE,38.87979899,-76.92693817,406339.46,134665.37
F140097488,7/4/14 22:21,67D03R,809 MALCOLM X AVE SE,38.84489454,-76.99414556,400508.23,130788.2
F140097499,7/4/14 22:30,69D04,2123 QUINCY ST NE,38.93705223,-76.97494996,402171.81,141018.71
